size	library	time
41x41	scipy	0,0004717639999967105
41x41	pydct	0,2906731599999972
42x42	scipy	0,00032953899999910163
42x42	pydct	0,3316943299999977
42x42	scipy	0,00033618799999857174
42x42	pydct	0,31740209099999817
42x42	scipy	0,00036133500000090635
42x42	pydct	0,30657342699999646
42x42	scipy	0,00035548299999987876
42x42	pydct	0,29874042999999517
42x42	scipy	0,00034792599999633467
42x42	pydct	0,31462667299999936
42x42	scipy	0,00047933300000124746
42x42	pydct	0,3150123739999984
42x42	scipy	0,00040111799999920095
42x42	pydct	0,3099134380000024
42x42	scipy	0,0003245649999996658
42x42	pydct	0,3119258500000015
42x42	scipy	0,00042758800000086694
42x42	pydct	0,3255401860000049
42x42	scipy	0,0004016560000010827
42x42	pydct	0,31870317299999584
43x43	scipy	0,0005540159999952721
43x43	pydct	0,3330640140000014
43x43	scipy	0,0005890569999991158
43x43	pydct	0,3397010020000053
43x43	scipy	0,0005070939999995971
43x43	pydct	0,3440058659999963
43x43	scipy	0,0005312919999980181
43x43	pydct	0,35106628700000186
43x43	scipy	0,0005346009999982471
43x43	pydct	0,33598077900000334
43x43	scipy	0,0005178820000040218
43x43	pydct	0,3470105640000014
43x43	scipy	0,0005503329999996254
43x43	pydct	0,34664232000000084
43x43	scipy	0,0005174799999991819
43x43	pydct	0,3355933230000048
43x43	scipy	0,000513091000001964
43x43	pydct	0,329215578000003
43x43	scipy	0,0005798509999976886
43x43	pydct	0,33124343899999786
44x44	scipy	0,0003762990000026889
44x44	pydct	0,3673371220000021
44x44	scipy	0,0003822310000032303
44x44	pydct	0,36066639500000264
44x44	scipy	0,000378173999997955
44x44	pydct	0,35602411499999675
44x44	scipy	0,0003716350000004809
44x44	pydct	0,3619466509999967
44x44	scipy	0,0003945799999982569
44x44	pydct	0,36358464999999995
44x44	scipy	0,00038273999999915986
44x44	pydct	0,35930949099999765
44x44	scipy	0,00038191600000203607
44x44	pydct	0,3692189970000044
44x44	scipy	0,0003702770000018063
44x44	pydct	0,35445946000000106
44x44	scipy	0,0003473670000033735
44x44	pydct	0,3691848180000008
44x44	scipy	0,00041408599999925855
44x44	pydct	0,38992399299999647
45x45	scipy	0,00040039600000341125
45x45	pydct	0,4283496519999943
45x45	scipy	0,0007580929999946306
45x45	pydct	0,3933830229999984
45x45	scipy	0,0003908770000009554
45x45	pydct	0,379172607000001
45x45	scipy	0,0003090690000036034
45x45	pydct	0,37593950699999823
45x45	scipy	0,00044724800000039977
45x45	pydct	0,3806361580000015
45x45	scipy	0,0003450879999959966
45x45	pydct	0,377829871000003
45x45	scipy	0,0003349509999992506
45x45	pydct	0,3929108069999998
45x45	scipy	0,0003792300000000637
45x45	pydct	0,37806920199999894
45x45	scipy	0,00032332299999637826
45x45	pydct	0,380710803999996
45x45	scipy	0,0003226250000025743
45x45	pydct	0,3819569979999997
46x46	scipy	0,0004527019999969184
46x46	pydct	0,39903184899999644
46x46	scipy	0,0004326979999973446
46x46	pydct	0,4055219409999964
46x46	scipy	0,0004195019999997385
46x46	pydct	0,40263348599999915
46x46	scipy	0,0004892030000007708
46x46	pydct	0,4021874330000017
46x46	scipy	0,0004453530000034789
46x46	pydct	0,4088721640000017
46x46	scipy	0,0004409390000006397
46x46	pydct	0,4015892239999985
46x46	scipy	0,00047227700000007644
46x46	pydct	0,3977586290000019
46x46	scipy	0,000526868000001457
46x46	pydct	0,39951205900000275
46x46	scipy	0,0004405230000017468
46x46	pydct	0,4196463219999984
46x46	scipy	0,0004912180000005151
46x46	pydct	0,39617556200000337
47x47	scipy	0,0005781240000004573
47x47	pydct	0,4404231870000004
47x47	scipy	0,0006374069999992571
47x47	pydct	0,43143436399999757
47x47	scipy	0,0006028529999966281
47x47	pydct	0,4330576910000019
47x47	scipy	0,0005881270000003269
47x47	pydct	0,4481370769999984
47x47	scipy	0,0007253819999988309
47x47	pydct	0,44684585000000254
47x47	scipy	0,0005953020000006859
47x47	pydct	0,43851143199999854
47x47	scipy	0,0006050209999983736
47x47	pydct	0,4465891520000014
47x47	scipy	0,0027072560000007684
47x47	pydct	0,4415920180000015
47x47	scipy	0,0006372140000010518
47x47	pydct	0,43375685000000175
47x47	scipy	0,000688014000004955
47x47	pydct	0,4370827480000017
48x48	scipy	0,00039525100000048496
48x48	pydct	0,4771560129999983
48x48	scipy	0,0003312179999994669
48x48	pydct	0,46299537899999876
48x48	scipy	0,00038854700000001685
48x48	pydct	0,470470087999999
48x48	scipy	0,0004158529999997995
48x48	pydct	0,4523269560000003
48x48	scipy	0,00035352999999815893
48x48	pydct	0,4737335439999981
48x48	scipy	0,00036542699999841943
48x48	pydct	0,46094852200000247
48x48	scipy	0,00034396499999900243
48x48	pydct	0,4589664810000045
48x48	scipy	0,00037050099999902386
48x48	pydct	0,4499701270000003
48x48	scipy	0,0003282870000020921
48x48	pydct	0,453277577999998
48x48	scipy	0,0003530469999972752
48x48	pydct	0,4713291979999994
49x49	scipy	0,0004615229999984649
49x49	pydct	0,5064590309999986
49x49	scipy	0,0004390110000045411
49x49	pydct	0,4954986549999987
49x49	scipy	0,0004337590000034197
49x49	pydct	0,5010145919999971
49x49	scipy	0,0004174809999994977
49x49	pydct	0,4935325360000036
49x49	scipy	0,00038306399999754603
49x49	pydct	0,47952770599999894
49x49	scipy	0,00044356699999781313
49x49	pydct	0,4846754970000049
49x49	scipy	0,0004804350000000568
49x49	pydct	0,49547606899999863
49x49	scipy	0,00036096800000251505
49x49	pydct	0,4796691190000004
49x49	scipy	0,00039870599999858314
49x49	pydct	0,5001381539999983
49x49	scipy	0,00042381900000521
49x49	pydct	0,5040344749999974
50x50	scipy	0,00038937300000441155
50x50	pydct	0,5216163400000084
50x50	scipy	0,0003554449999967346
50x50	pydct	0,5332135919999956
50x50	scipy	0,00036851800000192725
50x50	pydct	0,5260767240000064
50x50	scipy	0,0003298129999933508
50x50	pydct	0,5366871359999976
50x50	scipy	0,0004036800000051244
50x50	pydct	0,5412581380000034
50x50	scipy	0,00035277800000699244
50x50	pydct	0,5344042210000026
50x50	scipy	0,0003607919999950582
50x50	pydct	0,521132606000009
50x50	scipy	0,0003749880000043504
50x50	pydct	0,527460810000008
50x50	scipy	0,0003993669999999838
50x50	pydct	0,5330896530000047
50x50	scipy	0,00040100399999687397
50x50	pydct	0,5473477939999896
51x51	scipy	0,0007867110000034927
51x51	pydct	0,5588726659999992
51x51	scipy	0,0005331739999974161
51x51	pydct	0,5598545550000011
51x51	scipy	0,0003917290000003959
51x51	pydct	0,5774569769999971
51x51	scipy	0,0003930520000068327
51x51	pydct	0,5487278749999973
51x51	scipy	0,00046877600000527764
51x51	pydct	0,565257735000003
51x51	scipy	0,0003865689999997812
51x51	pydct	0,5432205230000022
51x51	scipy	0,0004359160000007023
51x51	pydct	0,5522618549999976
51x51	scipy	0,00046484100001009665
51x51	pydct	0,5457575159999948
51x51	scipy	0,0004652509999942822
51x51	pydct	0,560330649000008
51x51	scipy	0,0004934399999996231
51x51	pydct	0,572334995999995
52x52	scipy	0,00047677599999929043
52x52	pydct	0,592137484999995
52x52	scipy	0,00035584599999083366
52x52	pydct	0,5777333110000029
52x52	scipy	0,0004399460000001909
52x52	pydct	0,6072076849999917
52x52	scipy	0,00041323100001022794
52x52	pydct	0,6057123390000072
52x52	scipy	0,0004005199999994602
52x52	pydct	0,6012774739999998
52x52	scipy	0,0003903439999959346
52x52	pydct	0,6068714949999929
52x52	scipy	0,0004204960000038227
52x52	pydct	0,5887534619999997
52x52	scipy	0,00042290400000410955
52x52	pydct	0,5787087590000084
52x52	scipy	0,00040433099999859223
52x52	pydct	0,5615893399999976
52x52	scipy	0,000394737999997119
52x52	pydct	0,5715452590000041
53x53	scipy	0,000995361000008188
53x53	pydct	0,6075945740000037
53x53	scipy	0,0007372849999995879
53x53	pydct	0,6093443649999983
53x53	scipy	0,0007141019999892251
53x53	pydct	0,620420736000014
53x53	scipy	0,0007788549999929728
53x53	pydct	0,615028394999996
53x53	scipy	0,0007069549999982883
53x53	pydct	0,6184524450000026
53x53	scipy	0,0007127220000029411
53x53	pydct	0,6280413690000017
53x53	scipy	0,0008076259999967306
53x53	pydct	0,6531786790000069
53x53	scipy	0,0006902009999976144
53x53	pydct	0,6559613329999934
53x53	scipy	0,0007773849999921367
53x53	pydct	0,6247541299999995
53x53	scipy	0,0007470460000007506
53x53	pydct	0,6396126149999901
54x54	scipy	0,0004096620000098028
54x54	pydct	0,6622159549999935
54x54	scipy	0,0003795990000128313
54x54	pydct	0,6653673799999922
54x54	scipy	0,0005317879999893194
54x54	pydct	0,6604667189999986
54x54	scipy	0,0003752450000007457
54x54	pydct	0,6696038810000005
54x54	scipy	0,0004059389999895302
54x54	pydct	0,6640612759999982
54x54	scipy	0,0003581459999963954
54x54	pydct	0,6632772950000003
54x54	scipy	0,0003404659999972637
54x54	pydct	0,6537642720000036
54x54	scipy	0,0003316770000054703
54x54	pydct	0,662095547000007
54x54	scipy	0,0003572249999876931
54x54	pydct	0,6568291769999917
54x54	scipy	0,00034564399999226225
54x54	pydct	0,653591734999992
55x55	scipy	0,0003962779999966415
55x55	pydct	0,6799705869999997
55x55	scipy	0,000421028000005208
55x55	pydct	0,6595958420000017
55x55	scipy	0,0005068090000008851
55x55	pydct	0,6729605809999981
55x55	scipy	0,000366384000002995
55x55	pydct	0,7082449789999998
55x55	scipy	0,0004005250000034266
55x55	pydct	0,7021027069999946
55x55	scipy	0,0004314110000080973
55x55	pydct	0,6999725750000039
55x55	scipy	0,00043516099999862945
55x55	pydct	0,6945310849999942
55x55	scipy	0,0003631339999969896
55x55	pydct	0,7017813759999996
55x55	scipy	0,0005167079999921498
55x55	pydct	0,6850870350000093
55x55	scipy	0,00039413499999341184
55x55	pydct	0,6941196599999984
56x56	scipy	0,00040741400000854355
56x56	pydct	0,7368849770000026
56x56	scipy	0,0004442909999937683
56x56	pydct	0,7508166450000004
56x56	scipy	0,00039242900000147074
56x56	pydct	0,7592210939999973
56x56	scipy	0,00048069899999347854
56x56	pydct	0,7245661079999905
56x56	scipy	0,0003781639999971276
56x56	pydct	0,769818892999993
56x56	scipy	0,0003656300000045576
56x56	pydct	0,733844414999993
56x56	scipy	0,00045336299999121366
56x56	pydct	0,7576464379999948
56x56	scipy	0,0003973889999997482
56x56	pydct	0,7289742829999994
56x56	scipy	0,00036841399999332225
56x56	pydct	0,7478429080000097
56x56	scipy	0,0005646360000071127
56x56	pydct	0,7518758380000037
57x57	scipy	0,0004428700000005392
57x57	pydct	0,8260449759999915
57x57	scipy	0,0005086729999987938
57x57	pydct	0,8226723319999962
57x57	scipy	0,0004631989999950292
57x57	pydct	0,8031198680000102
57x57	scipy	0,0004926850000117611
57x57	pydct	0,7801942100000048
57x57	scipy	0,00048722799999723065
57x57	pydct	0,7969348399999916
57x57	scipy	0,00046336399999802325
57x57	pydct	0,7913091730000019
57x57	scipy	0,0004370019999981878
57x57	pydct	0,7667482330000013
57x57	scipy	0,0004613059999911684
57x57	pydct	0,783188942999999
57x57	scipy	0,0004313849999988406
57x57	pydct	0,7761490759999958
57x57	scipy	0,0004943120000007184
57x57	pydct	0,7527800860000013
58x58	scipy	0,0005043379999989384
58x58	pydct	0,807478297000003
58x58	scipy	0,0004930650000005699
58x58	pydct	0,7983577299999922
58x58	scipy	0,0005558040000011033
58x58	pydct	0,7999287869999989
58x58	scipy	0,0005605539999891107
58x58	pydct	0,8217024909999964
58x58	scipy	0,0005399989999972377
58x58	pydct	0,8098677400000014
58x58	scipy	0,0005588439999968386
58x58	pydct	0,8216282489999998
58x58	scipy	0,000728555999998548
58x58	pydct	0,81696156000001
58x58	scipy	0,0005456829999985757
58x58	pydct	0,819962333999996
58x58	scipy	0,0005860109999957785
58x58	pydct	0,8344386119999996
58x58	scipy	0,0005739560000108668
58x58	pydct	0,815872414999987
59x59	scipy	0,0008274010000093313
59x59	pydct	0,8567752490000089
59x59	scipy	0,0009499730000044337
59x59	pydct	0,9069828429999944
59x59	scipy	0,000927344000004382
59x59	pydct	0,8768212340000048
59x59	scipy	0,0008155480000056059
59x59	pydct	0,873934098999996
59x59	scipy	0,001990475000013703
59x59	pydct	0,8879774359999999
59x59	scipy	0,0008271929999921213
59x59	pydct	0,8790334970000231
59x59	scipy	0,0008524799999918287
59x59	pydct	0,8775985400000081
59x59	scipy	0,0008584919999918839
59x59	pydct	0,8310573750000003
59x59	scipy	0,0008723329999895668
59x59	pydct	0,8341669790000026
59x59	scipy	0,0009097630000098889
59x59	pydct	0,8638324759999989
60x60	scipy	0,00040296500000636115
60x60	pydct	0,8853192159999992
60x60	scipy	0,000360078999989355
60x60	pydct	0,8734482049999883
60x60	scipy	0,00046996599999715727
60x60	pydct	0,8940292630000215
60x60	scipy	0,0003506959999981518
60x60	pydct	0,8813096789999975
60x60	scipy	0,00047675199999730467
60x60	pydct	0,8921027320000121
60x60	scipy	0,000384452999981022
60x60	pydct	0,8720606669999995
60x60	scipy	0,0003664399999934176
60x60	pydct	0,8749869529999899
60x60	scipy	0,0003490370000065468
60x60	pydct	0,8772058890000096
60x60	scipy	0,00033196300000781775
60x60	pydct	0,8742391650000059
60x60	scipy	0,0003794520000042212
60x60	pydct	0,8734397230000184
61x61	scipy	0,0010234259999890583
61x61	pydct	0,9376553590000185
61x61	scipy	0,0009133990000123049
61x61	pydct	0,9168705890000126
61x61	scipy	0,0009292560000062622
61x61	pydct	0,9260964900000204
61x61	scipy	0,0008790280000141593
61x61	pydct	0,9553254160000222
61x61	scipy	0,0009532230000104391
61x61	pydct	0,9235081129999969
61x61	scipy	0,0009081040000182838
61x61	pydct	0,9262281639999799
61x61	scipy	0,0009119999999995798
61x61	pydct	0,9198657800000092
61x61	scipy	0,0009354850000136139
61x61	pydct	0,9180246619999934
61x61	scipy	0,0008719889999895258
61x61	pydct	0,9265970460000119
61x61	scipy	0,0008891979999816613
61x61	pydct	0,9433162910000021
62x62	scipy	0,000624315000010256
62x62	pydct	0,9876211209999894
62x62	scipy	0,0006112990000133323
62x62	pydct	0,9764575240000113
62x62	scipy	0,0009521970000037072
62x62	pydct	0,9782379849999927
62x62	scipy	0,000654107999991993
62x62	pydct	0,9839619920000189
62x62	scipy	0,000552280000022165
62x62	pydct	0,9726205489999984
62x62	scipy	0,0006570509999903607
62x62	pydct	0,9735554740000225
62x62	scipy	0,0006015520000062224
62x62	pydct	0,9665494269999897
62x62	scipy	0,0005481430000031651
62x62	pydct	0,9786138700000038
62x62	scipy	0,0006925209999906201
62x62	pydct	0,9642571660000101
62x62	scipy	0,0007136449999904926
62x62	pydct	0,9828831309999941
63x63	scipy	0,0004262960000005478
63x63	pydct	1,0548336409999877
63x63	scipy	0,0004157879999979741
63x63	pydct	1,0965775889999918
63x63	scipy	0,0004238080000220634
63x63	pydct	1,016726484000003
63x63	scipy	0,00044225699997468837
63x63	pydct	1,0421049760000187
63x63	scipy	0,0004355769999904169
63x63	pydct	1,016964809000001
63x63	scipy	0,0004170809999948233
63x63	pydct	1,0269282929999974
63x63	scipy	0,00039544399999158486
63x63	pydct	1,0304599920000044
63x63	scipy	0,0004018120000068848
63x63	pydct	1,0351196230000141
63x63	scipy	0,0004323830000032558
63x63	pydct	1,0305171259999781
63x63	scipy	0,0004795730000068943
63x63	pydct	1,0259720629999833
64x64	scipy	0,0003584279999984119
64x64	pydct	1,0990604330000053
64x64	scipy	0,000569393999995782
64x64	pydct	1,1106646379999745
64x64	scipy	0,0003533660000130112
64x64	pydct	1,0781061379999812
64x64	scipy	0,0004046749999986332
64x64	pydct	1,0870575960000224
64x64	scipy	0,00037075700001309997
64x64	pydct	1,0641023470000164
64x64	scipy	0,0003542019999827062
64x64	pydct	1,1026229130000047
64x64	scipy	0,0004044180000164488
64x64	pydct	1,0716632449999963
64x64	scipy	0,00034943400001452574
64x64	pydct	1,0605024500000013
64x64	scipy	0,000398273999991261
64x64	pydct	1,076453378999986
64x64	scipy	0,0003382419999979902
64x64	pydct	1,0574082930000088
65x65	scipy	0,00048814500001981287
65x65	pydct	1,1242130079999981
65x65	scipy	0,00041020499998012383
65x65	pydct	1,14139007899999
65x65	scipy	0,00044014100001277257
65x65	pydct	1,1374156130000017
65x65	scipy	0,00048827599999867743
65x65	pydct	1,1682979610000075
65x65	scipy	0,0004503819999968073
65x65	pydct	1,1419976389999817
65x65	scipy	0,0004172190000133469
65x65	pydct	1,181405648000009
65x65	scipy	0,00044505799999683404
65x65	pydct	1,1688324050000176
65x65	scipy	0,008648929000003136
65x65	pydct	1,134564872000027
65x65	scipy	0,00042801299997563547
65x65	pydct	1,1205403689999969
65x65	scipy	0,00041879700000890807
65x65	pydct	1,1304625900000076
66x66	scipy	0,0010464709999951083
66x66	pydct	1,1738724570000159
66x66	scipy	0,00041467899998792745
66x66	pydct	1,2006583600000056
66x66	scipy	0,00045698599998900136
66x66	pydct	1,1833716239999887
66x66	scipy	0,0004903770000055374
66x66	pydct	1,1793662160000054
66x66	scipy	0,0004211210000164556
66x66	pydct	1,1837569200000075
66x66	scipy	0,0013077410000050804
66x66	pydct	1,1892842739999878
66x66	scipy	0,00039013099998896905
66x66	pydct	1,200748021999999
66x66	scipy	0,0004742229999976644
66x66	pydct	1,1938894980000043
66x66	scipy	0,0004099469999800931
66x66	pydct	1,1845920009999986
66x66	scipy	0,0004140180000149485
66x66	pydct	1,189684299999982
67x67	scipy	0,0012002940000002127
67x67	pydct	1,264531452
67x67	scipy	0,0012980039999774817
67x67	pydct	1,2533010260000026
67x67	scipy	0,0010887870000146904
67x67	pydct	1,2588424340000017
67x67	scipy	0,0011695249999945645
67x67	pydct	1,2077430079999942
67x67	scipy	0,0011013919999811606
67x67	pydct	1,2643872810000119
67x67	scipy	0,0011667400000021644
67x67	pydct	1,2463488799999993
67x67	scipy	0,0012796719999812467
67x67	pydct	1,247927878000013
67x67	scipy	0,0011180490000128884
67x67	pydct	1,2404308840000056
67x67	scipy	0,0011620399999969777
67x67	pydct	1,2566731979999872
67x67	scipy	0,0011734480000029635
67x67	pydct	1,2474911230000032
68x68	scipy	0,00046879399999966154
68x68	pydct	1,3064577530000179
68x68	scipy	0,0013762799999881281
68x68	pydct	1,308240737999995
68x68	scipy	0,0007821949999993194
68x68	pydct	1,3282136509999987
68x68	scipy	0,0005105030000152055
68x68	pydct	1,3612846030000014
68x68	scipy	0,0004540749999932814
68x68	pydct	1,3058021120000092
68x68	scipy	0,000490806000016164
68x68	pydct	1,2737426550000066
68x68	scipy	0,0004620290000048044
68x68	pydct	1,3017163370000162
68x68	scipy	0,0005006979999961914
68x68	pydct	1,2804354189999856
68x68	scipy	0,0005709129999900142
68x68	pydct	1,3006162119999942
68x68	scipy	0,0005382580000059534
68x68	pydct	1,2538180969999928
69x69	scipy	0,0006035040000256231
69x69	pydct	1,3415176249999945
69x69	scipy	0,0006018960000062634
69x69	pydct	1,374336330999995
69x69	scipy	0,0006031100000143397
69x69	pydct	1,355298199999993
69x69	scipy	0,0006101860000171655
69x69	pydct	1,3897171410000055
69x69	scipy	0,0005108409999934338
69x69	pydct	1,3409685100000104
69x69	scipy	0,000736852000017052
69x69	pydct	1,3796805689999871
69x69	scipy	0,0005092549999972107
69x69	pydct	1,3695961459999921
69x69	scipy	0,0006519510000089213
69x69	pydct	1,385050466000024
69x69	scipy	0,0005451829999856272
69x69	pydct	1,3980046920000007
69x69	scipy	0,0008012620000101833
69x69	pydct	1,3495015480000063
70x70	scipy	0,0004431799999906616
70x70	pydct	1,4416158989999985
70x70	scipy	0,0005461460000049101
70x70	pydct	1,466647036000012
70x70	scipy	0,00045779199999174125
70x70	pydct	1,4413772240000071
70x70	scipy	0,00040532299999540555
70x70	pydct	1,4209966989999998
70x70	scipy	0,0005197730000077172
70x70	pydct	1,4086457049999979
70x70	scipy	0,00047255200001927733
70x70	pydct	1,4451137789999962
70x70	scipy	0,0004987580000204161
70x70	pydct	1,3921949420000033
70x70	scipy	0,0005265939999787861
70x70	pydct	1,4620623419999674
70x70	scipy	0,0006220870000106515
70x70	pydct	1,4436821639999948
70x70	scipy	0,0006058849999703853
70x70	pydct	1,4671598180000274
71x71	scipy	0,0012486190000231545
71x71	pydct	1,4743191929999853
71x71	scipy	0,0012554950000094323
71x71	pydct	1,4772554840000112
71x71	scipy	0,0013537589999828015
71x71	pydct	1,4652437220000252
71x71	scipy	0,0013369779999834464
71x71	pydct	1,5072149990000412
71x71	scipy	0,001233392999949956
71x71	pydct	1,4989805889999843
71x71	scipy	0,0013891340000213859
71x71	pydct	1,5004400230000101
71x71	scipy	0,001173694999977215
71x71	pydct	1,4499540639999964
71x71	scipy	0,0013264179999623593
71x71	pydct	1,4452532980000115
71x71	scipy	0,001290125000025455
71x71	pydct	1,437979654000003
71x71	scipy	0,0011894030000121347
71x71	pydct	1,4706931540000028
72x72	scipy	0,0003639180000050146
72x72	pydct	1,5383092170000054
72x72	scipy	0,0005123450000041885
72x72	pydct	1,5384867210000266
72x72	scipy	0,00043352599999479935
72x72	pydct	1,534609201999956
72x72	scipy	0,0017232390000003761
72x72	pydct	1,5215381739999998
72x72	scipy	0,0004157409999834272
72x72	pydct	1,543547860999979
72x72	scipy	0,000475611000013032
72x72	pydct	1,6333034859999884
72x72	scipy	0,000474406000023464
72x72	pydct	1,525495938000006
72x72	scipy	0,00044822699999258475
72x72	pydct	1,532559455000012
72x72	scipy	0,00045103200000085053
72x72	pydct	1,5278641410000091
72x72	scipy	0,00042670400000588415
72x72	pydct	1,554548275000002
73x73	scipy	0,0012873059999947145
73x73	pydct	1,6210516980000307
73x73	scipy	0,0013346430000069631
73x73	pydct	1,5976016579999737
73x73	scipy	0,0012963319999812484
73x73	pydct	1,5921046650000221
73x73	scipy	0,0014323149999881934
73x73	pydct	1,5932194790000267
73x73	scipy	0,0012841159999652518
73x73	pydct	1,6011866270000041
73x73	scipy	0,001250244000004841
73x73	pydct	1,6033472540000275
73x73	scipy	0,0014352059999964695
73x73	pydct	1,598868207999999
73x73	scipy	0,0013160749999769905
73x73	pydct	1,5814909910000097
73x73	scipy	0,0012702249999847481
73x73	pydct	1,6011849420000317
73x73	scipy	0,0014101549999736562
73x73	pydct	1,567119665000007
74x74	scipy	0,0007837480000034702
74x74	pydct	1,6625847259999773
74x74	scipy	0,0007384150000007139
74x74	pydct	1,6358406909999985
74x74	scipy	0,0007115479999697527
74x74	pydct	1,6255032999999912
74x74	scipy	0,0007926469999688379
74x74	pydct	1,6474934409999946
74x74	scipy	0,0007543430000396256
74x74	pydct	1,658570396000016
74x74	scipy	0,0007592210000098021
74x74	pydct	1,6482968849999793
74x74	scipy	0,0007477739999899313
74x74	pydct	1,6228996300000063
74x74	scipy	0,0006946739999875717
74x74	pydct	1,6705647050000039
74x74	scipy	0,0007697599999687554
74x74	pydct	1,6533266970000113
74x74	scipy	0,0009055790000047637
74x74	pydct	1,6517314260000262
75x75	scipy	0,00047600100003819534
75x75	pydct	1,7386407900000336
75x75	scipy	0,0004296169999520316
75x75	pydct	1,7299230759999773
75x75	scipy	0,0004517209999903571
75x75	pydct	1,7009598379999602
75x75	scipy	0,0004662860000053115
75x75	pydct	1,6584057449999818
75x75	scipy	0,0004831260000059956
75x75	pydct	1,6880811450000124
75x75	scipy	0,00037047600000050807
75x75	pydct	1,6811217100000135
75x75	scipy	0,00040746399997715343
75x75	pydct	1,7192463910000129
75x75	scipy	0,00038414799996644433
75x75	pydct	1,7364759100000242
75x75	scipy	0,00040267600002152903
75x75	pydct	1,7009995689999755
75x75	scipy	0,0004643949999945107
75x75	pydct	1,6848504289999937
76x76	scipy	0,0005626239999969584
76x76	pydct	1,7959995580000054
76x76	scipy	0,0005739389999916966
76x76	pydct	1,85595133999999
76x76	scipy	0,000564311000005091
76x76	pydct	1,817645304999985
76x76	scipy	0,0005267419999768208
76x76	pydct	1,78343658
76x76	scipy	0,0005242750000320484
76x76	pydct	1,7744386059999897
76x76	scipy	0,0005522499999983665
76x76	pydct	1,799485140999991
76x76	scipy	0,0005070899999850553
76x76	pydct	1,7686567179999884
76x76	scipy	0,0005600970000045891
76x76	pydct	1,7510619320000274
76x76	scipy	0,0005201809999562101
76x76	pydct	1,7510252529999661
76x76	scipy	0,0005275130000086392
76x76	pydct	1,7832842400000004
77x77	scipy	0,0004985149999470195
77x77	pydct	1,838190873999963
77x77	scipy	0,0005803260000334376
77x77	pydct	1,8656580910000002
77x77	scipy	0,0005920620000097188
77x77	pydct	1,8399022720000175
77x77	scipy	0,000567402999990918
77x77	pydct	1,8266257820000078
77x77	scipy	0,00053610499998058
77x77	pydct	1,8859861980000119
77x77	scipy	0,000574299999982486
77x77	pydct	1,8847079559999997
77x77	scipy	0,0008738330000142014
77x77	pydct	1,8888838459999988
77x77	scipy	0,0006151919999979327
77x77	pydct	1,8689937529999838
77x77	scipy	0,0005384840000033364
77x77	pydct	1,8799826449999841
77x77	scipy	0,0006295219999969959
77x77	pydct	1,8580134680000242
78x78	scipy	0,0005393960000219522
78x78	pydct	1,9391779340000426
78x78	scipy	0,0005154169999741498
78x78	pydct	1,9739946299999929
78x78	scipy	0,0005222409999987576
78x78	pydct	1,9573600690000035
78x78	scipy	0,00048644500003547364
78x78	pydct	1,9422447369999531
78x78	scipy	0,0006457549999936418
78x78	pydct	1,947630677999996
78x78	scipy	0,0005160130000376739
78x78	pydct	1,9134578509999756
78x78	scipy	0,0005361739999898418
78x78	pydct	1,915218968999966
78x78	scipy	0,0005402500000286636
78x78	pydct	1,9225390259999813
78x78	scipy	0,000578841000049124
78x78	pydct	1,9287093470000514
78x78	scipy	0,0005145989999846279
78x78	pydct	1,9236949880000225
79x79	scipy	0,0017277059999969424
79x79	pydct	1,9886541280000074
79x79	scipy	0,001741457999969498
79x79	pydct	1,9859846470000093
79x79	scipy	0,0015802280000229985
79x79	pydct	1,9458362650000254
79x79	scipy	0,0017265959999690494
79x79	pydct	2,0041516819999856
79x79	scipy	0,0015095850000079736
79x79	pydct	2,0228069089999963
79x79	scipy	0,0015211599999815917
79x79	pydct	1,994750444000033
79x79	scipy	0,0016682479999872157
79x79	pydct	1,9576647530000173
79x79	scipy	0,0015690409999820076
79x79	pydct	1,9687342199999875
79x79	scipy	0,0016322080000463757
79x79	pydct	1,9918806720000362
79x79	scipy	0,0017008559999567296
79x79	pydct	2,007628382000007
80x80	scipy	0,0005196010000076967
80x80	pydct	2,0823344620000057
80x80	scipy	0,00040605700002060985
80x80	pydct	2,0278559419999738
80x80	scipy	0,000466664999976274
80x80	pydct	2,044479327000033
80x80	scipy	0,0004236180000134482
80x80	pydct	2,037469009000006
80x80	scipy	0,0004543349999721613
80x80	pydct	2,0422545050000167
80x80	scipy	0,0004315379999866309
80x80	pydct	2,0637250119999635
80x80	scipy	0,00039365100002441977
80x80	pydct	2,035972657000002
80x80	scipy	0,0005027970000242021
80x80	pydct	2,090252617000033
80x80	scipy	0,0003935139999953208
80x80	pydct	2,0957304840000006
80x80	scipy	0,005867639999962648
80x80	pydct	2,046835539999961
81x81	scipy	0,0005237369999804287
81x81	pydct	2,1599432739999997
81x81	scipy	0,00043253899997353074
81x81	pydct	2,1534147719999623
81x81	scipy	0,0004896209999856183
81x81	pydct	2,1461946690000104
81x81	scipy	0,00048589100003937347
81x81	pydct	2,1806457370000203
81x81	scipy	0,00047452899997324494
81x81	pydct	2,117975651999984
81x81	scipy	0,0004333669999709855
81x81	pydct	2,1011403140000198
81x81	scipy	0,00040612500004044705
81x81	pydct	2,1068092049999905
81x81	scipy	0,00037890799995921043
81x81	pydct	2,1698701960000335
81x81	scipy	0,0008592320000389009
81x81	pydct	2,1646824389999892
81x81	scipy	0,0005440109999881315
81x81	pydct	2,1433602289999953
82x82	scipy	0,001234266999972533
82x82	pydct	2,219966833000001
82x82	scipy	0,0008568290000425804
